Component ID,Reference Designator,Part Name,Not mount on PCB,Symbol Name
,reference,partName,noMount,SymbolName
sht10.cmp5389/sht1.cmp2790,,P30_9_PT9_AK25,,exportout.smb
sht10.cmp5389/sht1.cmp2791,,P30_14_PT14_AJ28,,exportout.smb
sht10.cmp5389/sht1.cmp2792,,P30_13_PT13_AK27,,exportout.smb
sht10.cmp5389/sht1.cmp2793,,P30_8_PT8_AJ25,,exportout.smb
sht10.cmp5389/sht1.cmp2794,,P30_6_PT6_AJ24,,exportout.smb
sht10.cmp5389/sht1.cmp2795,,P30_10_PT10_AJ26,,exportout.smb
sht10.cmp5389/sht1.cmp2796,,P30_15_PT15_AK28,,exportout.smb
sht10.cmp5389/sht1.cmp2797,,P30_7_PT7_AK24,,exportout.smb
sht10.cmp5389/sht1.cmp2798,,P30_4_PT4_AJ23,,exportout.smb
sht10.cmp5389/sht1.cmp2799,,P30_12_PT12_AJ27,,exportout.smb
sht10.cmp5389/sht1.cmp2800,,P30_11_PT11_AK26,,exportout.smb
sht10.cmp5389/sht1.cmp2801,,P30_1_PT1_AK21,,exportout.smb
sht10.cmp5389/sht1.cmp2802,,P30_2_PT2_AJ22,,exportout.smb
sht10.cmp5389/sht1.cmp2803,,P30_5_PT5_AK23,,exportout.smb
sht10.cmp5389/sht1.cmp2804,,P30_0_PT0_AJ21,,exportout.smb
sht10.cmp5389/sht1.cmp2805,,P30_3_PT3_AK22,,exportout.smb
sht10.cmp5389/sht1.cmp2806,,P31_7_PS7_AK15,,exportout.smb
sht10.cmp5389/sht1.cmp2807,,P31_15_PS15_AK19,,exportout.smb
sht10.cmp5389/sht1.cmp2808,,P31_14_PS14_AJ19,,exportout.smb
sht10.cmp5389/sht1.cmp2809,,P31_12_PS12_AJ18,,exportout.smb
sht10.cmp5389/sht1.cmp2810,,P31_6_PS6_AJ15,,exportout.smb
sht10.cmp5389/sht1.cmp2811,,P31_10_PS10_AJ17,,exportout.smb
sht10.cmp5389/sht1.cmp2812,,P31_13_PS13_AK18,,exportout.smb
sht10.cmp5389/sht1.cmp2813,,P31_5_PS5_AK14,,exportout.smb
sht10.cmp5389/sht1.cmp2814,,P31_4_PS4_AJ14,,exportout.smb
sht10.cmp5389/sht1.cmp2815,,P31_11_PS11_AK17,,exportout.smb
sht10.cmp5389/sht1.cmp2816,,P31_3_PS3_AK13,,exportout.smb
sht10.cmp5389/sht1.cmp2817,,P31_9_PS9_AK16,,exportout.smb
sht10.cmp5389/sht1.cmp2818,,P31_2_PS2_AJ13,,exportout.smb
sht10.cmp5389/sht1.cmp2819,,P31_1_PS1_AK12,,exportout.smb
sht10.cmp5389/sht1.cmp2820,,P31_0_PS0_AJ12,,exportout.smb
sht10.cmp5389/sht1.cmp2821,,P31_8_PS8_AJ16,,exportout.smb
sht10.cmp5389/sht1.cmp2822,,P26_0_PY4_AG29,,exportout.smb
sht10.cmp5389/sht1.cmp2823,,P25_0_PV0_AG30,,exportout.smb
sht10.cmp5389/sht1.cmp2824,,P25_1_PV1_AF30,,exportout.smb
sht10.cmp5389/sht1.cmp2825,,P25_2_PV2_AF29,,exportout.smb
sht10.cmp5389/sht1.cmp2826,,P25_5_PV5_AD30,,exportout.smb
sht10.cmp5389/sht1.cmp2827,,P25_4_PV4_AE29,,exportout.smb
sht10.cmp5389/sht1.cmp2828,,P25_3_PV3_AE30,,exportout.smb
sht10.cmp5389/sht1.cmp2829,,P25_7_PV7_AD29,,exportout.smb
sht10.cmp5389/sht1.cmp2830,,P25_8_PV8_AC29,,exportout.smb
sht10.cmp5389/sht1.cmp2831,,P25_9_PV9_AC30,,exportout.smb
sht10.cmp5389/sht1.cmp2832,,P25_10_PV10_AB29,,exportout.smb
sht10.cmp5389/sht1.cmp2833,,P25_11_PV11_AB30,,exportout.smb
sht10.cmp5389/sht1.cmp2834,,P25_6_PV6_W29,,exportout.smb
sht10.cmp5389/sht1.cmp2843,,VDD5A_R_VDDM,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp2852,,AN2_AN2_AD14,,exportin.smb
sht10.cmp5389/sht1.cmp2853,,AN3_AN3_AB14,,exportin.smb
sht10.cmp5389/sht1.cmp2854,,AN5_AN5_AE14,,exportin.smb
sht10.cmp5389/sht1.cmp2855,,AN4_AN4_AA14,,exportin.smb
sht10.cmp5389/sht1.cmp2856,,AN8_AN8_AD13,,exportin.smb
sht10.cmp5389/sht1.cmp2857,,AN7_AN7_AB13,,exportin.smb
sht10.cmp5389/sht1.cmp2859,,AN6_AN6_AA13,,exportin.smb
sht10.cmp5389/sht1.cmp2860,,AN12_AN12_AA12,,exportin.smb
sht10.cmp5389/sht1.cmp2861,,AN10_AN10_AE13,,exportin.smb
sht10.cmp5389/sht1.cmp2862,,AN13_AN13_AD11,,exportin.smb
sht10.cmp5389/sht1.cmp2863,,AN11_AN11_AD12,,exportin.smb
sht10.cmp5389/sht1.cmp2864,,AN14_AN14_AB11,,exportin.smb
sht10.cmp5389/sht1.cmp2865,,AN9_AN9_AB12,,exportin.smb
sht10.cmp5389/sht1.cmp2866,,AN22_AN22_AA10,,exportin.smb
sht10.cmp5389/sht1.cmp2867,,AN19_AN19_AD8,,exportin.smb
sht10.cmp5389/sht1.cmp2868,,AN20_AN20_AE8,,exportin.smb
sht10.cmp5389/sht1.cmp2869,,AN17_AN17_AB10,,exportin.smb
sht10.cmp5389/sht1.cmp2870,,AN18_AN18_AD9,,exportin.smb
sht10.cmp5389/sht1.cmp2871,,AN21_AN21_AE7,,exportin.smb
sht10.cmp5389/sht1.cmp2872,,AN16_AN16_AD10,,exportin.smb
sht10.cmp5389/sht1.cmp2874,,AN28_AN28_AB7,,exportin.smb
sht10.cmp5389/sht1.cmp2875,,AN24_AN24_AD7,,exportin.smb
sht10.cmp5389/sht1.cmp2876,,AN26_AN26_AC7,,exportin.smb
sht10.cmp5389/sht1.cmp2877,,AN27_AN27_AC6,,exportin.smb
sht10.cmp5389/sht1.cmp2878,,AN25_AN25_AD6,,exportin.smb
sht10.cmp5389/sht1.cmp2879,,AN23_AN23_Y10,,exportin.smb
sht10.cmp5389/sht1.cmp2881,,AN31_AN31_Y9,,exportin.smb
sht10.cmp5389/sht1.cmp2882,,AN29_AN29_AB6,,exportin.smb
sht10.cmp5389/sht1.cmp2883,,AN32_AN32_W9,,exportin.smb
sht10.cmp5389/sht1.cmp2884,,AN30_AN30_AA9,,exportin.smb
sht10.cmp5389/sht1.cmp2885,,AN36_AN36_V9,,exportin.smb
sht10.cmp5389/sht1.cmp2886,,AN38_AN38_V10,,exportin.smb
sht10.cmp5389/sht1.cmp2888,,AN35_AN35_Y7,,exportin.smb
sht10.cmp5389/sht1.cmp2889,,AN33_AN33_Y6,,exportin.smb
sht10.cmp5389/sht1.cmp2890,,AN37_AN37_W7,,exportin.smb
sht10.cmp5389/sht1.cmp2891,,AN34_AN34_W10,,exportin.smb
sht10.cmp5389/sht1.cmp2892,,AN39_AN39_W6,,exportin.smb
sht10.cmp5389/sht1.cmp2893,,AN47_AN47_U7,,exportin.smb
sht10.cmp5389/sht1.cmp2894,,AN44_AN44_V6,,exportin.smb
sht10.cmp5389/sht1.cmp2895,,AN40_AN40_U10,,exportin.smb
sht10.cmp5389/sht1.cmp2896,,AN41_AN41_U9,,exportin.smb
sht10.cmp5389/sht1.cmp2897,,AN45_AN45_V7,,exportin.smb
sht10.cmp5389/sht1.cmp2898,,AN43_AN43_T9,,exportin.smb
sht10.cmp5389/sht1.cmp2899,,AN46_AN46_U6,,exportin.smb
sht10.cmp5389/sht1.cmp2900,,AN42_AN42_T10,,exportin.smb
sht10.cmp5389/sht1.cmp2901,,AN15_AN15_AA11,,exportin.smb
sht10.cmp5389/sht1.cmp2931,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp2932,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp2945,,NC,,nc.smb
sht10.cmp5389/sht1.cmp2946,,NC,,nc.smb
sht10.cmp5389/sht1.cmp2947,,NC,,nc.smb
sht10.cmp5389/sht1.cmp2950,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp2951,,NC,,nc.smb
sht10.cmp5389/sht1.cmp2952,,NC,,nc.smb
sht10.cmp5389/sht1.cmp2953,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp2967,,GNDA_VSSM,,shconout.smb
sht10.cmp5389/sht1.cmp2969,,GNDA_VAGND,,shconout.smb
sht10.cmp5389/sht1.cmp2983,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp2984,,VDD5_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp2986,,GNDA_VAGND,,shconin.smb
sht10.cmp5389/sht1.cmp2988,,GNDA_VSSM,,shconin.smb
sht10.cmp5389/sht1.cmp2995,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3000,,GND_P,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3234,,P20_1_PH11_M24,,exportio.smb
sht10.cmp5389/sht1.cmp3235,,P20_3_PF15_M25,,exportio.smb
sht10.cmp5389/sht1.cmp3236,,P33_14_PL14_AA19,,exportio.smb
sht10.cmp5389/sht1.cmp3250,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3254,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3256,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3263,,VDD5_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp3265,,VDD5_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp3267,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3269,,VDD1VX_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp3281,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3288,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3316,,DEV_P32_1_PF7_AD22,,shconout.smb
sht10.cmp5389/sht1.cmp3338,,VDD5_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp3339,,GND_P2,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3341,,GND_P2,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3352,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3362,,VDD5_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp3369,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3370,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3371,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3372,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3374,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3375,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3378,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3381,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3403,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3405,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3406,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3411,,VPR6,,exportin.smb
sht10.cmp5389/sht1.cmp3412,,VPR6,,volt1b_sdsym_2.smb
sht10.cmp5389/sht1.cmp3415,,VDD5_EVR,,volt1b_sdsym_2.smb
sht10.cmp5389/sht1.cmp3416,,VDD5_EVR,,exportin.smb
sht10.cmp5389/sht1.cmp3420,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3421,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3422,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3423,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3424,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3425,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3427,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3429,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3430,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3431,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3432,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3433,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3455,,GND_P,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3464,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3465,,VDD1VX_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp3467,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3480,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3481,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3487,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3488,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3489,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht1.cmp3490,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3491,,DEV_P32_0_PF6_AE22,,shconout.smb
sht10.cmp5389/sht1.cmp3493,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3494,,DEV_P15_5_PG15_K19,,shconout.smb
sht10.cmp5389/sht1.cmp3495,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3496,,DEV_P15_8_PH1_J19,,shconout.smb
sht10.cmp5389/sht1.cmp3497,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3498,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3499,,DEV_P15_7_PH0_J20,,shconin.smb
sht10.cmp5389/sht1.cmp3503,,VDD5_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht1.cmp3511,,AN49_AN65_AJ7,,exportin.smb
sht10.cmp5389/sht1.cmp3512,,AN59_AN75_AE1,,exportin.smb
sht10.cmp5389/sht1.cmp3513,,AN61_AN77_AD2,,exportin.smb
sht10.cmp5389/sht1.cmp3514,,AN51_AN67_AK6,,exportin.smb
sht10.cmp5389/sht1.cmp3515,,AN62_AN78_AC2,,exportin.smb
sht10.cmp5389/sht1.cmp3516,,AN65_AN81_AB1,,exportin.smb
sht10.cmp5389/sht1.cmp3517,,AN58_AN74_AE2,,exportin.smb
sht10.cmp5389/sht1.cmp3518,,AN52_AN68_AJ5,,exportin.smb
sht10.cmp5389/sht1.cmp3519,,AN63_AN79_AC1,,exportin.smb
sht10.cmp5389/sht1.cmp3520,,AN66_AN82_AA2,,exportin.smb
sht10.cmp5389/sht1.cmp3521,,AN57_AN73_AF2,,exportin.smb
sht10.cmp5389/sht1.cmp3522,,AN54_AN70_AJ4,,exportin.smb
sht10.cmp5389/sht1.cmp3523,,AN64_AN80_AB2,,exportin.smb
sht10.cmp5389/sht1.cmp3524,,AN67_AN83_AA1,,exportin.smb
sht10.cmp5389/sht1.cmp3525,,AN50_AN66_AJ6,,exportin.smb
sht10.cmp5389/sht1.cmp3526,,AN48_AN64_AK7,,exportin.smb
sht10.cmp5389/sht1.cmp3527,,AN53_AN69_AK5,,exportin.smb
sht10.cmp5389/sht1.cmp3528,,AN56_AN72_AF1,,exportin.smb
sht10.cmp5389/sht1.cmp3529,,AN55_AN71_AK4,,exportin.smb
sht10.cmp5389/sht1.cmp3530,,AN70_AN86_W1,,exportin.smb
sht10.cmp5389/sht1.cmp3531,,AN71_AN87_W2,,exportin.smb
sht10.cmp5389/sht1.cmp3532,,AN69_AN85_Y2,,exportin.smb
sht10.cmp5389/sht1.cmp3533,,AN60_AN76_AD1,,exportin.smb
sht10.cmp5389/sht1.cmp3534,,AN68_AN84_Y1,,exportin.smb
sht10.cmp5389/sht1.cmp3540,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3541,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3542,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3543,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3544,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3545,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3546,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3547,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3548,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3549,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3550,,NC,,nc.smb
sht10.cmp5389/sht1.cmp3551,,NC,,nc.smb
sht10.cmp5389/sht2.cmp762,,BMO-0002339,,din_a1_v_sdsym_1.smb
sht10.cmp5389/sht2.cmp3295,,GND_SR2,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3296,,DEV_P15_5_PG15_K19,,shconin.smb
sht10.cmp5389/sht2.cmp3300,,GND_SR2,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3304,,DEV_P15_7_PH0_J20,,shconout.smb
sht10.cmp5389/sht2.cmp3310,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3314,,GND_SR1,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3316,,GND_SR1,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3318,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3323,,DEV_P15_8_PH1_J19,,shconin.smb
sht10.cmp5389/sht2.cmp3327,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3331,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3362,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3369,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3370,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3371,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3372,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3373,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3374,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3375,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3376,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3377,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3379,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3380,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3381,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3383,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3384,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3385,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3386,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3389,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3390,,VDDXVX_FLEXE,,volt1b_sdsym_1.smb
sht10.cmp5389/sht2.cmp3394,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3395,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3396,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3397,,VDDXVX_FLEXE,,volt1b_sdsym_1.smb
sht10.cmp5389/sht2.cmp3398,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3399,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3400,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3404,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3405,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3406,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3407,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3409,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3410,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3411,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3413,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3414,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3415,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3416,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3417,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3418,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3420,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3421,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3422,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3423,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3425,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3426,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3427,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3429,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3430,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3431,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3433,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3434,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3435,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3436,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3440,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3441,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3442,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3443,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3444,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3445,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3446,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3448,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3449,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3450,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3451,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3454,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3455,,VDI3V3_VDD5OSC_VDD5UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht2.cmp3456,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3457,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3458,,VDD5_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht2.cmp3460,,NC,,nc.smb
sht10.cmp5389/sht2.cmp3530,,VDDXVX_FLX,,volt1b_sdsym_1.smb
sht10.cmp5389/sht2.cmp3542,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3545,,VPR6,,volt1b_sdsym_1.smb
sht10.cmp5389/sht2.cmp3547,,VDD5_EVR,,volt1b_sdsym_1.smb
sht10.cmp5389/sht2.cmp3549,,GND_SR1,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3553,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3563,,VDDIO_EVR,,volt_sym_1.smb
sht10.cmp5389/sht2.cmp3589,,GND,,gndd_sym_1.smb
sht10.cmp5389/sht2.cmp3590,,VDD1VX_UC,,volt_sym_1.smb
sht10.cmp5389/sht2.cmp3593,,VDD1VX_OSC,,volt_sym_1.smb
sht10.cmp5389/sht2.cmp3650,,VDD5_UC,,volt1b_sdsym_1.smb
sht10.cmp5389/sht2.cmp3654,,DEV_P32_1_PF7_AD22,,shconin.smb
sht10.cmp5389/sht2.cmp3658,,DEV_P32_0_PF6_AE22,,shconin.smb
sht10.cmp5555,,NC,,nc.smb
sht10.cmp5556,,NC,,nc.smb
sht10.cmp5557,,NC,,nc.smb
sht10.cmp5558,,NC,,nc.smb
sht10.cmp5559,,NC,,nc.smb
sht10.cmp5560,,NC,,nc.smb
sht10.cmp5561,,NC,,nc.smb
sht10.cmp5562,,NC,,nc.smb
sht10.cmp5563,,NC,,nc.smb
sht10.cmp5564,,NC,,nc.smb
sht10.cmp5565,,NC,,nc.smb
sht10.cmp5566,,NC,,nc.smb
sht10.cmp5567,,NC,,nc.smb
sht10.cmp5568,,NC,,nc.smb
sht10.cmp5569,,NC,,nc.smb
sht10.cmp5570,,NC,,nc.smb
sht10.cmp5571,,NC,,nc.smb
sht10.cmp5572,,NC,,nc.smb
sht10.cmp5573,,NC,,nc.smb
sht10.cmp5574,,NC,,nc.smb
sht10.cmp5575,,NC,,nc.smb
sht10.cmp5576,,NC,,nc.smb
sht10.cmp5577,,NC,,nc.smb
sht10.cmp5578,,NC,,nc.smb
sht10.cmp5580,,NC,,nc.smb
sht10.cmp5581,,NC,,nc.smb
sht10.cmp5582,,NC,,nc.smb
sht10.cmp5583,,NC,,nc.smb
sht10.cmp5584,,NC,,nc.smb
sht10.cmp5585,,NC,,nc.smb
sht10.cmp5586,,NC,,nc.smb
sht10.cmp5587,,NC,,nc.smb
sht10.cmp5588,,NC,,nc.smb
sht10.cmp5589,,NC,,nc.smb
sht10.cmp5590,,NC,,nc.smb
sht10.cmp5591,,NC,,nc.smb
sht10.cmp5592,,NC,,nc.smb
sht10.cmp5593,,NC,,nc.smb
sht10.cmp5594,,NC,,nc.smb
sht10.cmp5595,,NC,,nc.smb
sht10.cmp5596,,NC,,nc.smb
sht10.cmp5597,,NC,,nc.smb
sht10.cmp5598,,NC,,nc.smb
sht10.cmp5599,,NC,,nc.smb
sht10.cmp5600,,NC,,nc.smb
sht10.cmp5601,,NC,,nc.smb
sht10.cmp5602,,NC,,nc.smb
sht10.cmp5603,,NC,,nc.smb
sht10.cmp5604,,NC,,nc.smb
sht10.cmp5605,,NC,,nc.smb
sht10.cmp5606,,NC,,nc.smb
sht10.cmp5607,,NC,,nc.smb
sht10.cmp5608,,NC,,nc.smb
sht10.cmp5609,,NC,,nc.smb
sht10.cmp5610,,NC,,nc.smb
sht10.cmp5611,,NC,,nc.smb
sht10.cmp5612,,NC,,nc.smb
sht10.cmp5613,,NC,,nc.smb
sht10.cmp5614,,NC,,nc.smb
sht10.cmp5615,,NC,,nc.smb
sht10.cmp5616,,NC,,nc.smb
sht10.cmp5617,,NC,,nc.smb
sht10.cmp5618,,NC,,nc.smb
sht10.cmp5619,,NC,,nc.smb
sht10.cmp5620,,NC,,nc.smb
sht10.cmp5621,,NC,,nc.smb
sht10.cmp5622,,NC,,nc.smb
sht10.cmp5623,,NC,,nc.smb
sht10.cmp5624,,NC,,nc.smb
sht10.cmp5625,,NC,,nc.smb
sht10.cmp5626,,NC,,nc.smb
sht10.cmp5627,,NC,,nc.smb
sht10.cmp5628,,NC,,nc.smb
sht10.cmp5629,,NC,,nc.smb
sht10.cmp5630,,NC,,nc.smb
sht10.cmp5631,,NC,,nc.smb
sht10.cmp5632,,NC,,nc.smb
sht10.cmp5633,,NC,,nc.smb
sht10.cmp5634,,NC,,nc.smb
sht10.cmp5635,,NC,,nc.smb
sht10.cmp5636,,NC,,nc.smb
sht10.cmp5637,,NC,,nc.smb
sht10.cmp5638,,NC,,nc.smb
sht10.cmp5639,,NC,,nc.smb
sht10.cmp5640,,NC,,nc.smb
sht10.cmp5641,,NC,,nc.smb
sht10.cmp5642,,NC,,nc.smb
sht10.cmp5643,,NC,,nc.smb
sht10.cmp5644,,NC,,nc.smb
sht10.cmp5645,,NC,,nc.smb
sht10.cmp5646,,NC,,nc.smb
sht10.cmp5647,,NC,,nc.smb
sht10.cmp5648,,NC,,nc.smb
sht10.cmp5649,,NC,,nc.smb
sht10.cmp5650,,NC,,nc.smb
sht10.cmp5651,,NC,,nc.smb
sht10.cmp5652,,NC,,nc.smb
sht10.cmp5653,,NC,,nc.smb
sht10.cmp5654,,NC,,nc.smb
sht10.cmp5655,,NC,,nc.smb
sht10.cmp5656,,NC,,nc.smb
sht10.cmp5657,,NC,,nc.smb
sht10.cmp5658,,NC,,nc.smb
sht10.cmp5659,,NC,,nc.smb
sht10.cmp5660,,NC,,nc.smb
sht10.cmp5661,,NC,,nc.smb
sht10.cmp5662,,NC,,nc.smb
sht10.cmp5663,,NC,,nc.smb
sht10.cmp5664,,NC,,nc.smb
sht10.cmp5665,,NC,,nc.smb
sht10.cmp5666,,NC,,nc.smb
sht10.cmp5667,,NC,,nc.smb
sht10.cmp5668,,NC,,nc.smb
sht10.cmp5670,,NC,,nc.smb
sht10.cmp5671,,NC,,nc.smb
sht10.cmp5672,,NC,,nc.smb
